max_temp,min_temp,avg_temp,max_wind,total_precip,total_snow,avg_visibility,avg_humidity,condition,uv_index
29.1,25.8,27.2,13.3,4.1,0.0,9.9,74,3,6.0
29.4,25.0,27.1,15.1,3.4,0.0,9.9,75,3,6.0
29.1,25.3,27.0,16.6,2.9,0.0,9.9,76,6,6.0
28.2,25.4,26.7,21.2,3.4,0.0,9.9,78,6,6.0
26.2,24.5,25.4,20.2,22.2,0.0,9.3,84,0,6.0
28.0,25.2,26.6,19.8,3.9,0.0,9.6,78,6,6.0
28.4,25.3,26.7,21.6,1.8,0.0,9.7,80,6,6.0
28.5,25.1,26.7,21.2,1.1,0.0,9.7,80,6,6.0
28.8,25.2,26.8,19.8,1.0,0.0,9.7,80,6,6.0
28.7,25.6,27.0,16.9,9.4,0.0,9.2,79,0,6.0
29.4,25.8,27.3,13.0,3.3,0.0,9.8,76,6,6.0
29.5,26.0,27.5,13.7,2.8,0.0,9.8,76,6,6.0
29.3,26.1,27.4,18.0,5.4,0.0,9.7,77,6,6.0
28.8,25.6,26.9,20.2,24.8,0.0,9.3,79,0,6.0
28.8,25.5,27.0,16.9,10.5,0.0,9.4,76,6,6.0
28.8,26.1,27.3,14.8,3.0,0.0,9.9,77,1,6.0
29.1,25.2,27.2,18.4,1.5,0.0,9.8,80,6,6.0
29.3,26.2,27.4,19.1,3.2,0.0,9.8,80,6,6.0
29.2,26.0,27.4,23.4,3.3,0.0,10.0,79,1,6.0
28.9,26.0,27.1,22.0,11.3,0.0,9.8,81,0,6.0
26.5,25.3,25.8,14.4,5.8,0.0,10.0,82,1,6.0
27.8,25.7,26.6,13.3,12.2,0.0,9.9,81,1,6.0
29.0,25.1,27.1,21.6,6.0,0.0,9.7,79,1,6.0
28.8,25.9,27.1,23.4,30.0,0.0,8.9,80,0,6.0
27.6,25.7,26.4,27.0,46.5,0.0,9.0,83,0,6.0
26.6,25.1,26.0,22.3,59.9,0.0,8.8,87,0,6.0
25.5,24.5,25.0,15.1,43.2,0.0,9.1,90,0,6.0
28.1,25.6,26.7,20.9,26.9,0.0,9.0,83,0,6.0
28.7,25.4,26.5,19.4,0.0,0.0,10.0,82,5,6.0
27.5,25.1,26.1,18.7,0.0,0.0,10.0,85,5,6.0
27.2,25.2,26.0,19.4,3.6,0.0,9.9,86,0,6.0
27.8,25.2,26.3,24.8,14.4,0.0,9.5,85,0,6.0
27.8,25.3,26.4,23.8,26.9,0.0,9.1,86,6,6.0
28.0,25.3,26.5,23.8,24.7,0.0,9.0,85,1,6.0
28.0,25.0,26.3,20.5,30.1,0.0,9.1,85,1,6.0
28.1,25.0,26.3,19.8,33.24,0.0,9.1,85,1,6.0
28.3,24.9,26.3,16.6,18.49,0.0,9.2,83,1,6.0
27.7,25.3,26.3,14.8,24.41,0.0,9.5,85,1,6.0
26.6,25.2,25.7,10.8,8.9,0.0,9.5,86,1,6.0
28.5,25.0,26.5,13.7,5.99,0.0,9.3,83,6,6.0
28.2,25.0,26.3,14.4,2.97,0.0,9.4,83,1,6.0
28.1,24.9,26.2,18.4,9.91,0.0,9.0,85,1,6.0
28.0,24.2,25.9,14.4,6.21,0.0,9.4,85,6,6.0
28.3,24.7,26.4,13.3,6.01,0.0,9.5,82,1,6.0
28.1,24.3,26.2,14.4,7.16,0.0,8.8,84,1,6.0
27.2,25.3,26.1,23.4,36.31,0.0,10.0,88,1,6.0
27.1,25.2,26.1,32.8,45.37,0.0,9.4,89,1,6.0
26.2,23.7,25.4,37.8,32.53,0.0,9.3,90,0,6.0
28.0,23.3,25.6,9.4,0.28,0.0,10.0,81,6,6.0
28.1,23.8,26.0,14.0,4.63,0.0,9.8,80,1,6.0
27.4,24.9,25.9,13.3,2.52,0.0,10.0,80,1,6.0
27.0,24.2,25.6,16.6,5.6,0.0,10.0,84,1,6.0
27.8,24.2,25.9,16.9,3.3,0.0,10.0,84,6,6.0
27.8,24.5,26.0,17.3,2.51,0.0,9.9,84,6,6.0
28.6,24.1,26.3,18.0,2.0,0.0,8.5,87,6,6.0
28.6,24.4,26.4,19.1,0.6,0.0,8.5,87,6,6.0
28.6,24.6,26.3,17.6,0.9,0.0,9.8,87,6,6.0
29.3,25.0,26.8,15.8,0.59,0.0,9.9,85,6,6.0
30.5,25.6,27.5,12.2,1.96,0.0,9.7,80,6,7.0
31.4,25.6,28.0,15.8,0.23,0.0,9.6,78,6,7.0
30.2,25.7,27.6,15.8,0.32,0.0,9.8,79,6,7.0
29.8,24.5,26.9,10.1,6.59,0.0,9.8,80,1,6.0
29.4,24.8,26.9,13.3,9.17,0.0,9.2,81,1,6.0
29.5,26.1,27.3,10.8,10.84,0.0,9.7,79,1,6.0
29.9,25.8,27.5,13.0,8.06,0.0,9.8,80,1,6.0
31.6,25.1,28.0,18.7,0.23,0.0,10.0,76,6,7.0
31.1,25.8,28.1,18.7,0.02,0.0,10.0,74,5,8.0
31.1,25.7,28.0,17.3,3.27,0.0,9.9,76,6,7.0
31.8,26.2,28.4,17.6,0.71,0.0,9.8,72,7,8.0
32.8,24.4,27.6,16.9,0.0,0.0,10.0,63,7,8.0
31.1,24.2,27.1,16.9,0.0,0.0,10.0,65,7,8.0
31.9,23.7,27.1,16.6,0.0,0.0,10.0,65,7,8.0
32.2,23.5,27.0,16.6,0.0,0.0,10.0,59,7,8.0
32.3,23.4,26.9,15.8,0.0,0.0,10.0,54,7,8.0
31.6,23.4,26.9,15.5,0.0,0.0,10.0,60,7,8.0
30.7,24.3,27.1,17.3,0.16,0.0,10.0,65,7,8.0
31.1,25.2,27.4,15.5,4.82,0.0,9.8,72,6,7.0
30.7,24.7,27.3,13.3,1.7,0.0,9.6,75,8,7.0
30.3,24.7,27.1,12.2,6.25,0.0,9.6,78,6,7.0
32.6,25.4,28.1,20.2,0.0,0.0,10.0,66,7,8.0
32.5,25.0,27.9,16.6,0.0,0.0,10.0,65,7,8.0
31.5,25.6,28.0,18.0,0.88,0.0,9.9,73,6,7.0
31.4,25.6,27.9,17.3,6.18,0.0,9.8,76,6,7.0
30.5,25.4,27.3,16.9,8.96,0.0,9.7,77,6,7.0
30.5,25.1,27.5,11.5,1.4,0.0,9.9,73,6,7.0
27.1,23.7,25.3,10.4,11.45,0.0,9.6,86,1,6.0
28.5,24.6,26.4,14.0,8.17,0.0,9.6,82,1,6.0
30.4,24.8,27.2,13.0,10.7,0.0,9.6,78,1,7.0
29.7,25.6,27.4,13.3,0.53,0.0,10.0,74,5,7.0
32.8,25.2,28.4,11.9,0.0,0.0,10.0,61,7,8.0
31.7,25.4,27.9,14.8,0.0,0.0,10.0,64,5,8.0
31.6,25.4,27.9,16.9,0.0,0.0,10.0,63,7,8.0
31.0,24.7,27.3,18.4,0.0,0.0,10.0,65,7,8.0
31.2,23.8,26.8,19.8,0.0,0.0,10.0,59,7,8.0
30.6,23.5,26.6,19.8,0.0,0.0,10.0,61,7,8.0
30.1,24.0,26.7,14.4,0.0,0.0,10.0,64,7,8.0
30.9,25.4,27.5,19.4,0.0,0.0,10.0,68,7,8.0
31.8,25.1,27.8,14.0,0.0,0.0,10.0,67,7,8.0
32.3,24.7,27.6,16.9,0.0,0.0,10.0,58,7,8.0
32.8,24.8,27.9,21.6,0.0,0.0,10.0,57,7,8.0
31.1,25.5,27.9,16.6,0.0,0.0,10.0,65,5,8.0
30.8,26.1,27.9,14.0,0.41,0.0,10.0,70,6,7.0
31.2,25.3,27.5,20.5,3.75,0.0,9.8,75,6,7.0
31.8,25.1,27.8,18.7,3.86,0.0,9.8,73,8,7.0
31.2,25.3,27.6,15.1,2.3,0.0,9.8,70,6,7.0
29.6,24.2,26.7,19.4,0.07,0.0,10.0,76,6,6.0
29.8,24.1,26.6,22.7,0.25,0.0,10.0,80,6,6.0
30.4,24.1,26.9,22.0,0.05,0.0,10.0,77,5,8.0
30.3,24.4,26.9,27.7,0.0,0.0,10.0,74,7,8.0
31.1,24.4,27.4,20.5,0.0,0.0,10.0,72,7,8.0
32.5,24.7,27.8,22.0,0.0,0.0,10.0,60,7,8.0
31.4,25.2,27.7,18.0,0.0,0.0,10.0,64,7,8.0
31.3,24.4,27.0,18.0,0.0,0.0,10.0,62,7,8.0
30.8,24.2,27.1,20.2,0.01,0.0,10.0,67,7,8.0
29.5,23.4,26.4,16.9,0.0,0.0,10.0,69,7,7.0
30.4,23.4,26.6,21.2,0.0,0.0,10.0,68,7,8.0
31.8,24.4,27.7,16.2,0.03,0.0,10.0,64,5,8.0
32.6,26.4,28.5,22.0,0.49,0.0,10.0,68,5,8.0
32.1,25.5,28.0,19.4,0.0,0.0,10.0,67,7,8.0
31.2,23.9,27.0,20.2,0.0,0.0,10.0,64,7,8.0
30.2,23.0,26.2,20.5,0.0,0.0,10.0,62,7,8.0
32.4,22.8,26.7,16.6,0.0,0.0,10.0,53,7,8.0
31.9,21.4,25.8,21.2,0.0,0.0,10.0,51,7,8.0
31.0,22.9,26.3,20.2,0.0,0.0,10.0,60,5,8.0
31.7,24.7,27.2,16.6,2.21,0.0,9.8,69,6,7.0
32.4,25.7,28.6,18.4,0.0,0.0,10.0,59,5,8.0
31.3,25.8,27.9,17.3,0.0,0.0,10.0,57,5,8.0
31.9,25.0,27.9,18.0,0.0,0.0,10.0,56,4,7.0
32.6,24.1,27.3,17.6,0.0,0.0,10.0,56,5,8.0
32.0,23.8,27.2,18.4,0.0,0.0,10.0,57,7,8.0
32.8,23.2,26.8,19.1,0.0,0.0,10.0,51,7,8.0
33.0,22.1,26.3,16.9,0.0,0.0,10.0,49,7,8.0
33.2,22.4,26.8,15.8,0.0,0.0,10.0,47,7,8.0
33.4,22.6,26.9,16.6,0.0,0.0,10.0,50,7,8.0
33.3,22.5,26.7,19.1,0.0,0.0,10.0,51,7,8.0
33.6,22.3,26.6,19.4,0.0,0.0,10.0,52,7,8.0
33.1,22.0,26.4,21.6,0.0,0.0,10.0,50,7,8.0
31.7,23.3,26.7,22.0,0.0,0.0,10.0,56,7,8.0
31.6,22.6,26.3,20.9,0.0,0.0,10.0,53,7,8.0
30.3,22.0,25.6,20.2,0.0,0.0,10.0,55,7,8.0
31.4,22.2,25.9,21.6,0.0,0.0,10.0,57,5,8.0
30.5,22.5,26.0,20.2,0.0,0.0,10.0,58,5,7.0
29.5,23.3,25.6,16.6,7.13,0.0,9.9,76,1,6.0
29.1,22.6,25.6,22.0,0.18,0.0,10.0,71,7,7.0
28.2,21.5,24.8,21.2,0.0,0.0,10.0,68,7,7.0
30.5,22.3,25.9,19.4,0.01,0.0,10.0,66,5,8.0
31.3,23.9,26.9,21.6,0.07,0.0,10.0,63,5,8.0
31.6,25.6,27.6,17.6,0.1,0.0,10.0,65,6,7.0
32.0,24.6,27.6,23.8,0.11,0.0,10.0,68,5,8.0
33.0,24.6,27.6,20.9,0.0,0.0,10.0,63,7,8.0
33.8,24.0,27.5,18.4,0.0,0.0,10.0,56,7,8.0
32.4,23.5,27.1,21.2,0.0,0.0,10.0,60,7,8.0
31.1,22.9,26.6,22.7,0.0,0.0,10.0,64,7,8.0
32.3,22.8,26.5,24.8,0.0,0.0,10.0,51,7,8.0
28.6,21.1,24.8,23.4,0.0,0.0,10.0,61,7,7.0
27.2,19.8,23.5,15.8,0.0,0.0,10.0,69,7,7.0
26.6,19.6,23.0,18.7,0.0,0.0,10.0,73,7,7.0
28.0,19.7,23.7,20.5,0.0,0.0,10.0,70,7,7.0
28.3,21.0,24.5,21.6,0.0,0.0,10.0,70,7,7.0
28.7,21.0,24.7,20.9,0.0,0.0,10.0,66,7,7.0
28.3,20.3,24.1,19.1,0.0,0.0,10.0,68,7,7.0
28.1,19.8,23.8,17.6,0.0,0.0,10.0,63,7,7.0
27.6,18.2,22.9,17.6,0.0,0.0,10.0,61,7,7.0
28.7,19.3,23.9,19.4,0.0,0.0,10.0,60,7,7.0
29.2,20.5,24.7,19.4,0.0,0.0,10.0,60,7,7.0
31.6,21.9,26.1,24.1,0.0,0.0,10.0,64,7,8.0
31.4,22.3,26.1,24.1,0.0,0.0,10.0,58,7,8.0
31.0,21.7,25.7,24.8,0.0,0.0,10.0,56,7,8.0
29.8,21.6,25.2,20.5,0.0,0.0,10.0,59,7,7.0
28.8,20.8,24.6,21.2,0.0,0.0,10.0,63,7,7.0
28.1,20.1,23.8,21.6,0.01,0.0,10.0,70,5,7.0
28.7,18.7,23.7,22.3,0.0,0.0,10.0,66,7,7.0
31.1,20.3,25.3,21.6,0.0,0.0,10.0,60,7,8.0
30.2,22.0,25.9,23.0,0.0,0.0,10.0,63,7,8.0
30.2,22.1,26.0,25.6,0.0,0.0,10.0,66,7,8.0
37.8,17.8,26.3,9.7,0.0,0.0,10.0,44,7,9.0
38.2,18.2,26.8,9.0,0.0,0.0,10.0,40,7,9.0
37.7,18.0,26.9,13.0,0.0,0.0,10.0,41,7,9.0
37.3,18.2,26.4,10.1,0.0,0.0,10.0,51,7,9.0
37.3,17.8,26.6,10.4,0.0,0.0,10.0,48,7,9.0
39.8,18.3,27.4,14.0,0.0,0.0,10.0,34,7,9.0
39.3,18.6,27.0,11.9,0.0,0.0,10.0,37,7,9.0
39.0,18.0,26.7,11.9,0.0,0.0,10.0,42,7,9.0
39.3,18.1,26.8,13.3,0.0,0.0,10.0,40,7,9.0
39.5,19.2,28.0,16.2,0.0,0.0,10.0,29,7,9.0
39.8,19.8,28.4,16.6,0.0,0.0,10.0,28,7,9.0
39.8,18.9,28.0,15.5,0.0,0.0,10.0,26,7,9.0
40.5,18.7,28.2,17.3,0.0,0.0,10.0,26,7,10.0
40.3,18.5,27.9,14.4,0.0,0.0,10.0,29,7,10.0
39.8,19.1,27.7,16.6,0.0,0.0,10.0,29,7,9.0
38.4,19.2,28.1,18.4,0.0,0.0,10.0,26,7,9.0
39.3,19.3,28.2,15.8,0.0,0.0,10.0,28,7,9.0
40.1,19.9,28.5,12.6,0.0,0.0,10.0,32,7,10.0
40.0,19.0,27.6,10.4,0.0,0.0,10.0,44,7,10.0
40.2,19.6,28.3,14.4,0.0,0.0,10.0,39,7,10.0
40.2,19.5,28.0,14.0,0.0,0.0,10.0,39,7,10.0
40.7,19.9,27.7,19.4,0.0,0.0,10.0,47,7,10.0
36.2,19.0,26.5,18.7,0.0,0.0,10.0,52,5,9.0
38.1,18.9,26.2,22.0,0.0,0.0,10.0,58,5,9.0
37.5,18.0,25.9,20.5,0.0,0.0,9.3,57,2,8.0
37.2,18.0,25.8,20.9,0.0,0.0,8.6,63,2,8.0
36.4,18.5,25.2,22.0,0.0,0.0,8.3,62,2,8.0
36.0,16.5,24.4,20.9,0.0,0.0,8.7,59,2,8.0
36.5,15.3,24.3,21.2,0.0,0.0,10.0,57,7,9.0
38.8,16.7,26.0,21.2,0.0,0.0,10.0,56,7,9.0
39.9,18.4,26.8,22.7,0.0,0.0,10.0,44,7,9.0
41.6,17.8,27.2,21.2,0.0,0.0,10.0,56,7,10.0
38.9,18.8,26.2,20.2,0.0,0.0,10.0,59,7,9.0
37.8,17.6,25.9,19.4,0.0,0.0,10.0,53,7,9.0
38.3,15.6,25.2,19.4,0.0,0.0,10.0,48,7,9.0
40.0,15.2,25.9,19.4,0.0,0.0,10.0,46,7,10.0
38.5,17.6,26.2,19.1,0.0,0.0,10.0,50,7,9.0
38.6,16.2,25.5,19.8,0.0,0.0,10.0,56,7,9.0
37.7,16.2,24.7,21.2,0.0,0.0,8.3,59,2,8.0
37.5,17.3,25.8,19.1,0.0,0.0,9.0,58,7,9.0
37.1,16.3,25.7,22.0,0.0,0.0,10.0,49,7,9.0
37.2,17.0,25.6,19.1,0.0,0.0,10.0,58,7,9.0
38.3,17.3,25.9,18.0,0.0,0.0,10.0,54,7,9.0
39.4,18.0,26.8,22.7,0.0,0.0,9.7,59,7,9.0
39.1,19.7,26.9,20.9,0.0,0.0,9.0,63,5,8.0
36.5,21.8,26.6,13.0,21.4,0.0,9.5,65,0,8.0
36.0,21.1,27.3,13.0,0.0,0.0,9.9,58,4,8.0
37.8,22.4,28.5,14.4,0.0,0.0,9.3,63,5,9.0
38.5,21.0,28.3,15.8,0.3,0.0,10.0,60,6,8.0
39.6,22.0,28.7,15.8,0.0,0.0,10.0,58,7,9.0
40.0,22.5,29.7,13.0,0.0,0.0,10.0,53,7,9.0
40.2,21.2,29.2,18.4,0.2,0.0,10.0,56,6,9.0
39.2,23.1,29.0,17.3,2.8,0.0,10.0,60,0,8.0
37.8,24.2,29.3,13.7,0.2,0.0,9.9,56,6,8.0
38.4,23.1,28.7,15.0,0.5,0.0,9.7,60,6,8.0
40.0,22.6,28.9,15.5,0.1,0.0,10.0,57,6,8.0
40.4,22.2,29.3,17.3,0.1,0.0,10.0,58,6,9.0
40.7,22.3,29.0,22.0,0.5,0.0,9.0,63,3,9.0
39.3,21.8,27.8,18.8,0.4,0.0,8.3,65,6,8.0
39.1,21.6,27.8,15.8,2.6,0.0,8.3,59,0,8.0
38.3,20.4,27.5,20.4,0.0,0.0,10.0,58,5,9.0
37.3,20.4,27.2,22.3,0.0,0.0,10.0,58,5,9.0
38.2,18.2,27.0,20.5,0.0,0.0,10.0,56,7,9.0
37.5,20.0,26.9,22.0,0.0,0.0,9.3,59,5,9.0
36.9,20.5,27.0,18.2,0.2,0.0,8.3,58,6,8.0
36.7,20.9,27.4,17.3,0.0,0.0,10.0,56,5,9.0
35.4,21.6,27.3,17.1,0.8,0.0,10.0,56,6,8.0
34.8,21.9,27.0,17.6,0.9,0.0,10.0,62,3,7.0
35.5,21.0,27.4,18.0,0.8,0.0,10.0,58,3,8.0
36.1,20.7,27.0,22.7,0.1,0.0,9.7,61,6,8.0
36.6,18.5,26.6,21.6,0.0,0.0,8.7,62,5,8.0
35.0,20.4,26.4,20.5,0.0,0.0,9.7,63,5,9.0
35.3,20.3,26.5,19.4,0.0,0.0,8.7,63,5,9.0
35.0,20.3,26.2,22.0,0.0,0.0,9.0,63,5,7.0
36.4,20.2,26.6,21.6,0.0,0.0,9.3,64,5,9.0
34.7,20.9,26.0,15.1,4.65,0.0,8.2,73,6,7.0
33.3,21.7,26.0,13.7,14.5,0.0,6.9,78,0,7.0
32.1,21.9,26.1,10.1,17.1,0.0,9.4,75,0,7.0
36.9,22.4,27.6,11.4,8.7,0.0,9.6,71,0,8.0
35.8,23.8,27.7,13.7,6.55,0.0,9.8,72,0,8.0
35.9,22.9,27.6,16.9,1.3,0.0,9.9,67,3,8.0
35.7,22.1,27.2,18.0,1.0,0.0,9.3,68,3,8.0
35.9,22.0,27.5,19.1,0.5,0.0,10.0,67,5,8.0
35.4,21.7,27.3,19.8,0.0,0.0,10.0,65,5,8.0
37.3,22.0,27.9,18.4,0.0,0.0,10.0,63,5,9.0
39.1,21.8,28.8,17.3,0.0,0.0,9.0,60,5,8.0
39.4,22.2,29.1,18.8,0.0,0.0,10.0,61,5,9.0
38.9,22.1,28.5,23.8,0.0,0.0,9.0,64,5,8.0
37.5,22.4,27.8,19.8,0.4,0.0,10.0,66,6,8.0
37.7,21.8,28.0,20.9,0.4,0.0,9.7,65,6,8.0
38.7,22.0,28.4,15.1,2.4,0.0,10.0,63,0,8.0
36.8,23.4,27.1,17.8,12.7,0.0,9.0,73,0,8.0
36.3,22.2,27.5,19.8,0.6,0.0,9.6,65,3,8.0
34.7,22.4,27.1,20.9,0.1,0.0,9.3,66,6,7.0
35.5,22.2,27.1,20.5,0.1,0.0,10.0,66,6,8.0
35.0,21.7,27.2,20.2,0.8,0.0,10.0,65,6,7.0
35.7,20.5,27.4,18.0,0.1,0.0,10.0,69,6,8.0
39.1,21.7,28.8,17.3,0.1,0.0,9.3,64,6,8.0
37.3,23.3,28.4,15.5,2.7,0.0,9.9,65,0,8.0
36.1,22.9,27.1,18.4,5.35,0.0,9.4,76,0,8.0
32.8,23.2,27.0,17.3,1.5,0.0,9.8,73,0,7.0
35.5,23.2,27.8,20.2,0.1,0.0,9.0,67,5,8.0
37.1,22.0,27.8,19.8,0.7,0.0,10.0,67,6,8.0
35.3,22.6,27.5,19.1,0.1,0.0,10.0,69,6,8.0
33.0,22.4,26.7,20.2,1.2,0.0,9.1,72,6,7.0
33.5,22.6,27.1,19.8,1.0,0.0,9.8,72,6,7.0
34.6,21.7,26.7,19.1,2.5,0.0,9.7,72,3,7.0
33.7,22.3,26.7,18.7,1.6,0.0,9.9,71,3,7.0
31.8,22.4,26.7,21.6,6.8,0.0,9.9,72,0,7.0
29.2,22.2,25.5,20.9,9.4,0.0,9.6,73,0,6.0
30.0,22.0,25.4,22.0,5.8,0.0,9.9,72,3,7.0
31.8,21.4,25.8,21.2,3.1,0.0,9.7,73,6,7.0
31.7,21.9,26.0,22.0,1.9,0.0,9.7,74,6,7.0
30.9,22.2,25.9,22.0,7.8,0.0,10.0,72,3,7.0
31.5,22.0,25.8,23.4,4.4,0.0,10.0,73,3,7.0
31.7,21.4,25.8,22.0,4.7,0.0,8.7,71,3,7.0
31.6,21.4,25.6,22.7,5.9,0.0,9.0,72,3,7.0
30.1,21.5,25.1,20.9,4.3,0.0,10.0,75,3,7.0
31.4,21.5,25.8,19.8,1.1,0.0,9.0,76,6,7.0
32.1,22.5,26.4,19.8,0.0,0.0,9.3,73,4,7.0
32.1,21.7,26.2,20.2,0.6,0.0,9.0,71,6,7.0
31.2,22.3,25.7,19.4,3.8,0.0,10.0,71,3,7.0
27.3,21.7,24.3,16.9,14.9,0.0,9.9,78,0,6.0
27.6,21.5,23.9,19.1,31.7,0.0,10.0,78,0,6.0
28.5,20.9,24.3,20.2,8.6,0.0,10.0,74,3,6.0
25.7,20.9,23.0,13.3,6.9,0.0,9.5,91,0,6.0
25.2,20.4,22.1,14.4,8.9,0.0,7.3,89,0,6.0
23.7,20.8,22.0,14.0,15.7,0.0,9.9,89,0,5.0
25.3,20.5,22.4,16.6,37.1,0.0,9.3,87,0,6.0
25.9,20.3,22.7,18.7,10.0,0.0,8.9,89,3,6.0
25.6,20.7,22.6,17.3,7.1,0.0,9.4,92,0,6.0
27.0,20.7,23.1,21.6,11.88,0.0,9.9,87,0,6.0
26.5,21.6,23.2,20.5,29.2,0.0,9.9,89,0,6.0
25.8,21.2,22.7,15.4,49.43,0.0,7.6,93,0,6.0
22.6,20.3,21.3,22.0,47.5,0.0,8.0,94,0,5.0
22.8,20.1,21.3,19.4,49.98,0.0,8.4,94,0,5.0
23.4,20.2,21.6,20.9,29.0,0.0,7.6,93,0,5.0
23.6,20.3,21.7,19.4,19.2,0.0,9.8,93,0,5.0
25.7,20.5,22.4,17.6,15.73,0.0,7.1,92,0,6.0
26.8,21.3,22.9,16.6,4.7,0.0,5.4,92,3,6.0
27.2,20.9,23.4,18.7,4.9,0.0,8.0,84,0,6.0
27.9,20.6,23.3,17.3,4.8,0.0,8.7,86,3,6.0
24.8,20.3,22.3,13.3,7.9,0.0,7.3,90,3,5.0
23.7,20.6,22.1,12.4,34.9,0.0,5.7,94,0,5.0
27.5,20.8,23.3,20.9,5.0,0.0,7.8,83,3,6.0
26.6,20.6,22.7,18.4,4.3,0.0,9.7,88,3,6.0
24.7,20.4,21.9,14.8,10.5,0.0,9.3,89,0,5.0
23.0,20.2,21.4,14.8,25.3,0.0,8.3,93,0,5.0
22.8,20.2,21.5,20.2,36.8,0.0,9.7,91,0,5.0
22.6,20.1,21.4,18.4,35.6,0.0,8.9,94,0,5.0
23.6,20.4,21.8,19.1,27.2,0.0,10.0,93,0,5.0
23.7,20.7,21.8,24.5,33.7,0.0,10.0,90,0,5.0
23.9,20.9,22.3,22.3,53.3,0.0,9.8,93,0,5.0
22.8,20.5,21.4,20.2,46.4,0.0,8.7,94,0,5.0
22.3,20.2,21.1,16.6,47.65,0.0,8.0,96,0,5.0
21.8,20.0,20.8,18.7,49.13,0.0,7.7,96,0,5.0
21.8,20.1,20.9,22.3,26.9,0.0,7.4,94,0,5.0
25.1,19.8,22.0,22.0,12.6,0.0,10.0,88,0,6.0
27.5,20.2,23.1,23.4,7.1,0.0,10.0,81,3,6.0
26.5,20.3,22.7,21.2,5.9,0.0,10.0,87,3,6.0
26.2,20.3,22.8,21.6,12.2,0.0,10.0,86,0,6.0
25.7,21.0,22.6,22.0,10.6,0.0,10.0,89,0,6.0
25.6,20.5,22.3,22.3,8.5,0.0,10.0,89,3,6.0
25.4,20.7,22.8,22.7,8.5,0.0,10.0,87,3,6.0
24.4,20.9,22.3,18.0,11.1,0.0,10.0,89,0,5.0
26.7,20.1,22.9,20.2,8.3,0.0,10.0,87,3,6.0
26.9,20.0,23.0,20.5,5.4,0.0,9.3,85,3,6.0
26.8,20.7,23.2,22.3,4.7,0.0,10.0,84,3,6.0
26.8,20.3,23.0,21.2,3.8,0.0,8.7,84,3,6.0
28.1,20.2,23.5,18.4,1.5,0.0,7.3,83,6,6.0
28.1,20.5,23.7,16.2,1.2,0.0,7.4,83,6,6.0
28.0,20.2,23.6,15.1,0.7,0.0,7.3,84,6,6.0
27.8,20.5,23.2,18.4,1.0,0.0,7.4,83,6,6.0
26.8,20.5,22.8,15.8,2.1,0.0,7.6,84,3,6.0
27.7,20.3,23.0,16.9,1.1,0.0,6.0,86,6,6.0
28.8,20.3,23.5,18.4,2.7,0.0,7.2,78,6,6.0
29.1,20.1,23.5,18.4,2.6,0.0,7.3,79,6,6.0
28.7,20.3,23.3,17.6,3.6,0.0,7.3,79,3,6.0
26.5,19.5,22.6,17.6,2.9,0.0,8.6,83,6,6.0
23.1,20.4,21.2,14.8,6.05,0.0,7.9,92,0,5.0
27.8,20.0,23.3,18.7,2.9,0.0,9.0,82,3,6.0
29.1,20.6,23.6,17.6,1.5,0.0,6.7,83,6,6.0
29.3,20.3,23.7,15.8,0.8,0.0,6.3,84,6,6.0
28.8,20.6,23.4,15.8,1.0,0.0,7.3,84,6,6.0
28.4,20.4,23.7,18.0,3.7,0.0,8.6,80,3,6.0
28.8,20.2,23.7,18.4,0.9,0.0,7.3,80,2,6.0
28.6,19.6,23.5,17.6,1.9,0.0,7.1,81,1,6.0
29.4,19.4,23.4,19.1,0.1,0.0,6.5,80,2,6.0
28.5,18.9,23.0,19.1,0.7,0.0,7.1,82,1,6.0
28.8,19.0,23.1,18.0,0.3,0.0,5.9,83,2,6.0
29.5,19.6,23.6,14.4,3.9,0.0,5.8,83,1,6.0
31.2,19.4,23.8,13.0,8.9,0.0,7.3,84,0,7.0
28.7,20.8,24.0,12.2,13.8,0.0,7.2,87,0,6.0
29.1,20.2,23.6,13.7,6.7,0.0,6.1,86,0,6.0
30.2,20.1,23.3,14.0,7.6,0.0,6.7,86,0,7.0
23.1,19.8,21.4,8.3,0.0,0.0,10.0,83,5,6.0
24.7,19.5,21.8,10.1,0.3,0.0,4.3,93,1,5.0
27.3,19.7,22.7,16.9,0.5,0.0,5.6,87,1,6.0
29.2,19.6,23.2,18.7,0.5,0.0,6.0,84,2,6.0
24.8,20.3,22.0,16.2,1.3,0.0,8.0,90,1,5.0
24.3,20.7,22.0,18.7,4.6,0.0,7.0,93,1,5.0
22.2,19.5,21.1,11.9,3.2,0.0,3.1,96,1,5.0
27.6,20.1,23.2,19.8,2.0,0.0,8.3,85,1,6.0
28.5,19.6,23.3,20.2,0.0,0.0,7.5,83,4,6.0
26.7,19.5,22.3,17.6,0.0,0.0,6.1,87,2,6.0
27.0,19.6,22.4,17.3,0.0,0.0,7.3,88,2,6.0
27.8,19.5,22.7,19.8,0.0,0.0,6.8,86,2,6.0
26.8,19.7,22.4,21.6,2.8,0.0,6.8,87,1,6.0
27.3,19.6,22.7,19.8,1.1,0.0,5.7,86,1,6.0
28.5,19.1,22.8,18.7,1.5,0.0,4.6,86,1,6.0
28.3,19.1,22.8,18.4,1.06,0.0,5.0,86,1,6.0
28.0,19.1,22.8,18.0,0.62,0.0,5.6,85,2,6.0
